Neighborhood,Year,Season,Property Type,Bedrooms,Bathrooms,Year Built,Renovation Year,Garage Type,Square Footage (House),Square Footage (Land),Basement,Legal Units,Market Price
Deer Lake,2015,Summer,Triplex,4,1,2019,,Double,2253,7776,Finished,1,1164834.38
Deer Lake,2015,Fall,Duplex,3,1,1982,2011.0,Double,556,5099,Finished,2,1360750.89
Deer Lake,2015,Winter,Condo,1,1,2008,,Single,1999,5645,Not Finished,0,699596.58
Deer Lake,2016,Spring,Condo,1,3,1991,,Double,2763,9651,Not Finished,1,794052.54
Deer Lake,2016,Summer,Duplex,4,1,1969,2005.0,Triple,1308,4715,Not Finished,2,1260594.42
Deer Lake,2016,Fall,Condo,4,2,1955,,Single,867,9026,Not Finished,0,1437986.58
Deer Lake,2016,Winter,Duplex,4,3,2005,2021.0,Double,3389,4095,Not Finished,0,2531756.48
Deer Lake,2017,Spring,Townhouse,2,1,1993,2007.0,Double,4014,4110,Finished,0,2726184.07
Deer Lake,2017,Summer,Condo,3,2,2013,2023.0,Triple,4433,3226,Finished,0,1230492.17
Deer Lake,2017,Fall,Triplex,3,3,2023,,Single,553,7219,Finished,0,2565263.5819999995
Deer Lake,2017,Winter,Duplex,3,3,1992,,Single,4470,2125,Not Finished,1,1418690.42
Deer Lake,2018,Spring,Townhouse,3,1,1957,,None,568,1099,Not Finished,1,2714898.52
Deer Lake,2018,Summer,Condo,5,2,1959,,Triple,827,8619,Not Finished,2,661242.66
Deer Lake,2018,Fall,Condo,4,2,1993,,Single,4232,3521,Not Finished,0,1269931.56
Deer Lake,2018,Winter,Triplex,2,3,1982,,None,2289,4514,Finished,0,1642554.86
Deer Lake,2019,Spring,Duplex,4,1,1979,2016.0,None,4964,3203,Not Finished,0,2820243.18
Deer Lake,2019,Summer,Condo,2,3,1981,2005.0,Single,3061,8927,Not Finished,1,1661379.59
Deer Lake,2019,Fall,House,4,1,1981,,Single,1798,2025,Not Finished,1,3643013.72
Deer Lake,2019,Winter,House,2,1,2021,,Double,678,1711,Finished,0,1386411.3
Deer Lake,2020,Spring,Duplex,4,3,1955,1973.0,Triple,1778,5792,Finished,1,2937846.34
Deer Lake,2020,Summer,House,4,1,1986,,Triple,1388,1245,Not Finished,1,2617856.48
Deer Lake,2020,Fall,Triplex,1,2,1954,,Triple,3148,4596,Finished,0,4924846.6559999995
Deer Lake,2020,Winter,Duplex,1,2,2005,,None,2880,9992,Finished,2,5158181.819999999
Deer Lake,2021,Spring,Condo,5,3,1983,2008.0,Single,4793,9227,Not Finished,0,1456104.552
Deer Lake,2021,Summer,Townhouse,4,1,1996,,None,3601,8935,Not Finished,1,2581557.996
Deer Lake,2021,Fall,Townhouse,1,3,1995,,Single,4199,2119,Finished,0,3901858.188
Deer Lake,2021,Winter,House,2,2,1956,,None,3356,8817,Not Finished,2,5408532.767999999
Deer Lake,2022,Spring,Condo,2,2,1961,,Double,3177,5766,Not Finished,0,2142434.448
Deer Lake,2022,Summer,Duplex,4,2,1966,,Triple,1360,3023,Finished,1,4169835.7559999996
Deer Lake,2022,Fall,House,1,2,1979,2005.0,Single,3592,9431,Not Finished,2,5247380.77
Deer Lake,2022,Winter,Townhouse,2,3,2019,,Double,3184,2307,Finished,2,1822216.77
Deer Lake,2023,Spring,Triplex,2,3,1954,2006.0,Single,3687,9293,Not Finished,0,2046829.17
Deer Lake,2023,Summer,Condo,2,2,1955,,None,3420,5662,Finished,0,1215130.88
Deer Lake,2023,Fall,House,3,1,1991,,Triple,2052,7867,Not Finished,1,6059847.51
Deer Lake,2023,Winter,Duplex,3,3,2000,,Triple,3955,6452,Finished,0,4666423.66
Burnaby Heights,2004,Spring,Townhouse,3,2,2012,,None,4715,6567,Not Finished,1,1840643.37
Burnaby Heights,2004,Summer,Duplex,4,1,1970,,Triple,3080,7433,Finished,2,1936628.65
Burnaby Heights,2004,Fall,Townhouse,5,3,1957,1986.0,Single,1352,6170,Finished,1,798996.2
Burnaby Heights,2004,Winter,Triplex,2,1,1950,,Single,4180,7411,Finished,2,1063354.04
Burnaby Heights,2005,Spring,Duplex,5,2,1970,1989.0,Double,3916,8311,Finished,0,1858159.16
Burnaby Heights,2005,Summer,Duplex,1,1,2013,,None,2270,5828,Finished,2,1322157.12
Burnaby Heights,2005,Fall,Townhouse,4,1,1982,2015.0,Triple,4022,1354,Not Finished,2,1494170.11
Burnaby Heights,2005,Winter,Triplex,5,2,1960,,None,1226,1959,Not Finished,2,2094544.14
Burnaby Heights,2006,Spring,Triplex,3,2,1955,1979.0,Triple,2394,9220,Finished,0,838469.56
Burnaby Heights,2006,Summer,House,1,1,1975,1996.0,Triple,993,4968,Not Finished,2,2552113.76
Burnaby Heights,2006,Fall,Duplex,1,1,1961,,Triple,4013,7425,Not Finished,0,1031763.29
Burnaby Heights,2006,Winter,Duplex,1,1,1990,2013.0,Triple,4781,9261,Not Finished,1,2245720.28
Burnaby Heights,2007,Spring,Duplex,4,3,2005,2018.0,None,1019,1472,Finished,2,1190468.84
Burnaby Heights,2007,Summer,Townhouse,2,1,1963,,None,4414,9852,Finished,1,1304361.25
Burnaby Heights,2007,Fall,House,3,1,1953,,Single,3132,2867,Not Finished,0,1165159.97
Burnaby Heights,2007,Winter,Duplex,5,3,2012,2023.0,None,4453,6766,Finished,2,1966571.99
Burnaby Heights,2008,Spring,Duplex,3,1,2021,,None,4088,8798,Finished,2,2443480.4
Burnaby Heights,2008,Summer,Triplex,3,3,2018,,Double,1868,9227,Not Finished,1,2644487.44
Burnaby Heights,2008,Fall,House,4,2,1983,,None,2578,3248,Finished,1,941080.51
Burnaby Heights,2008,Winter,Townhouse,1,1,2018,,None,1801,9952,Finished,1,849852.54
Burnaby Heights,2009,Spring,Condo,4,1,1999,,Double,4199,7554,Finished,0,1396261.87
Burnaby Heights,2009,Summer,Duplex,4,2,1962,,Single,1486,9311,Finished,2,2121708.34
Burnaby Heights,2009,Fall,Duplex,5,1,1993,2007.0,Triple,3737,5975,Finished,1,3009281.76
Burnaby Heights,2009,Winter,House,2,3,1978,,Triple,2248,7554,Finished,0,3353281.45
Burnaby Heights,2010,Spring,House,1,3,1953,,None,1107,7887,Not Finished,2,2166774.82
Burnaby Heights,2010,Summer,Duplex,3,3,1977,,Single,1634,1089,Not Finished,0,2438427.09
Burnaby Heights,2010,Fall,House,3,1,2016,,Triple,2665,7286,Not Finished,2,1350548.1
Burnaby Heights,2010,Winter,House,2,3,2012,2023.0,Triple,4597,5865,Not Finished,1,2730265.27
Burnaby Heights,2011,Spring,Triplex,1,3,1973,,Single,4435,4501,Finished,2,2029587.08
Burnaby Heights,2011,Summer,Condo,2,1,1968,2010.0,None,2523,6991,Not Finished,1,1376839.68
Burnaby Heights,2011,Fall,Townhouse,1,3,2020,,Double,2223,8952,Not Finished,2,571086.6769999999
Burnaby Heights,2011,Winter,Condo,5,3,2021,,Double,1730,3296,Finished,0,639148.05
Burnaby Heights,2012,Spring,House,3,2,1972,,Single,1197,4812,Not Finished,2,4558410.9
Burnaby Heights,2012,Summer,Townhouse,1,2,1990,,Double,1196,6886,Not Finished,0,1100363.57
Burnaby Heights,2012,Fall,Condo,2,1,1952,2020.0,Double,4444,9119,Finished,0,500717.8
Burnaby Heights,2012,Winter,Triplex,1,1,2020,,Single,2879,5997,Finished,0,2677901.07
Burnaby Heights,2013,Spring,Duplex,2,2,1963,1977.0,Single,4566,7642,Finished,2,3106201.15
Burnaby Heights,2013,Summer,Duplex,2,2,1980,,Triple,2385,7441,Not Finished,2,1312468.3
Burnaby Heights,2013,Fall,Condo,1,2,1992,2017.0,Single,698,4292,Not Finished,0,998237.1
Burnaby Heights,2013,Winter,Condo,4,3,1972,2022.0,Triple,4808,7557,Not Finished,0,524976.38
Burnaby Heights,2014,Spring,House,1,3,1992,,None,2141,9133,Not Finished,2,1294015.93
Burnaby Heights,2014,Summer,Condo,4,1,1954,,None,1673,2860,Finished,1,1761796.55
Burnaby Heights,2014,Fall,Triplex,1,1,2015,,Triple,4717,2920,Not Finished,1,3076143.53
Burnaby Heights,2014,Winter,House,5,3,1956,2020.0,Single,3699,2627,Finished,0,4319943.72
Burnaby Heights,2015,Spring,Townhouse,4,1,1963,,Single,3258,5117,Finished,1,1924074.47
Burnaby Heights,2015,Summer,House,4,1,2014,,Triple,907,4596,Not Finished,2,3059914.11
Burnaby Heights,2015,Fall,Condo,2,3,1963,2022.0,Double,4261,6125,Not Finished,2,678083.36
Burnaby Heights,2015,Winter,Duplex,5,3,2017,,Triple,1579,9387,Finished,2,2254442.63
Burnaby Heights,2016,Spring,House,4,2,1970,,None,2043,2976,Finished,0,4895190.98
Burnaby Heights,2016,Summer,Triplex,5,3,2009,,None,2513,7190,Finished,0,3302879.1
Burnaby Heights,2016,Fall,Duplex,1,2,2008,,Double,1310,3045,Finished,2,2689660.26
Burnaby Heights,2016,Winter,Condo,1,2,2022,,None,1824,6560,Not Finished,0,1648249.39
Burnaby Heights,2017,Spring,Condo,5,2,1953,1969.0,None,3064,9313,Not Finished,2,979354.89
Burnaby Heights,2017,Summer,Condo,3,3,1954,1991.0,Double,1403,7479,Finished,2,990237.97
Burnaby Heights,2017,Fall,Duplex,2,2,2007,,Double,4107,8522,Finished,0,1190634.2
Burnaby Heights,2017,Winter,Duplex,5,2,1963,2010.0,Double,3182,8158,Finished,0,3527850.57
Burnaby Heights,2018,Spring,Condo,2,2,1969,,Triple,3406,5010,Not Finished,2,1980630.59
Burnaby Heights,2018,Summer,Triplex,4,1,1952,,Single,3772,6665,Not Finished,2,3252960.19
Burnaby Heights,2018,Fall,Condo,4,3,1995,,Triple,801,7850,Finished,0,1645446.13
Burnaby Heights,2018,Winter,Condo,2,3,2001,2023.0,None,4126,6672,Not Finished,1,1319277.64
Burnaby Heights,2019,Spring,House,1,2,1988,2012.0,Triple,3255,3441,Not Finished,1,3919220.88
Burnaby Heights,2019,Summer,Duplex,5,2,2010,,Single,2568,9216,Finished,1,4051268.68
Burnaby Heights,2019,Fall,Duplex,4,1,1988,,Triple,658,4447,Not Finished,1,3189641.49
Burnaby Heights,2019,Winter,House,4,1,1954,1984.0,Triple,1804,2502,Finished,0,1155165.1439999999
Burnaby Heights,2020,Spring,Townhouse,1,1,1986,2015.0,Double,902,1640,Not Finished,1,1869778.03
Burnaby Heights,2020,Summer,Triplex,5,1,2015,,None,3169,2109,Not Finished,2,4348293.18
Burnaby Heights,2020,Fall,House,4,1,1988,2018.0,Triple,2333,5427,Not Finished,0,1710079.56
Burnaby Heights,2020,Winter,House,1,1,1950,1986.0,Double,4434,4928,Finished,1,2989052.196
Burnaby Heights,2021,Spring,Duplex,5,2,2009,,Single,1504,1091,Finished,0,4196977.92
Burnaby Heights,2021,Summer,Triplex,1,2,1976,,Double,4578,1781,Finished,2,4893475.476
Burnaby Heights,2021,Fall,House,1,1,1957,,Single,889,3141,Not Finished,0,4775419.296
Burnaby Heights,2021,Winter,Condo,5,1,1972,2015.0,None,3523,3154,Not Finished,1,1327205.5799999998
Burnaby Heights,2022,Spring,Condo,3,3,2021,,Double,3560,5597,Not Finished,1,830976.636
Burnaby Heights,2022,Summer,Duplex,4,1,1966,1989.0,Single,2599,2669,Finished,0,5389549.992
Burnaby Heights,2022,Fall,Triplex,4,2,2023,,Double,3412,3293,Finished,0,3976911.5
Burnaby Heights,2022,Winter,House,1,2,1983,,Double,3972,4367,Not Finished,2,4803813.77
Burnaby Heights,2023,Spring,Duplex,5,2,1986,,Single,3447,3088,Not Finished,1,3175182.79
Burnaby Heights,2023,Summer,Duplex,2,3,1950,1984.0,Triple,2328,8612,Not Finished,0,4883758.65
Burnaby Heights,2023,Fall,Duplex,3,2,2008,2023.0,Double,1829,7802,Not Finished,0,5067710.13
Burnaby Heights,2023,Winter,Triplex,2,3,2007,2019.0,Double,3518,6752,Not Finished,2,4438823.6
Edmonds,2004,Spring,Duplex,5,2,2020,,Triple,2852,1179,Not Finished,1,1579466.49
Edmonds,2004,Summer,Triplex,4,1,1986,2007.0,Triple,696,3268,Finished,2,2185144.72
Edmonds,2004,Fall,House,4,3,1965,1985.0,None,817,8905,Finished,2,2858813.36
Edmonds,2004,Winter,Townhouse,1,3,2019,,None,3025,7744,Finished,0,1538144.93
Edmonds,2005,Spring,Duplex,4,2,1981,,Single,968,6776,Not Finished,1,2605761.75
Edmonds,2005,Summer,Townhouse,3,3,1967,1980.0,None,3401,5858,Finished,0,2140036.02
Edmonds,2005,Fall,Townhouse,1,2,1990,2005.0,Triple,3400,5517,Not Finished,2,1590815.77
Edmonds,2005,Winter,Duplex,3,3,1953,,Double,1199,7095,Not Finished,1,1355347.1469999999
Edmonds,2006,Spring,House,1,1,1959,1999.0,Double,3279,1564,Not Finished,1,3362858.84
Edmonds,2006,Summer,Townhouse,1,1,1968,,Triple,3880,5442,Finished,2,1822776.16
Edmonds,2006,Fall,Condo,4,2,2016,,None,2226,5648,Not Finished,2,686071.64
Edmonds,2006,Winter,Triplex,3,2,1991,2001.0,None,3683,5557,Not Finished,0,2302716.11
Edmonds,2007,Spring,House,4,3,1972,2005.0,Triple,1582,4836,Finished,1,808079.35
Edmonds,2007,Summer,Townhouse,5,2,1991,2020.0,Double,2846,4118,Not Finished,0,1567476.78
Edmonds,2007,Fall,House,5,3,2000,2021.0,Single,2650,8329,Not Finished,0,3037233.14
Edmonds,2007,Winter,Townhouse,4,2,1961,,Triple,2670,5673,Not Finished,2,2127828.48
Edmonds,2008,Spring,Condo,4,2,1982,2021.0,Triple,1213,5047,Finished,1,1161742.53
Edmonds,2008,Summer,House,5,3,1991,,Single,3207,8771,Not Finished,1,1437161.21
Edmonds,2008,Fall,Triplex,5,1,1980,2012.0,None,4755,9394,Finished,1,2419825.05
Edmonds,2008,Winter,House,4,2,1994,,Single,3619,4904,Not Finished,0,3006133.85
Edmonds,2009,Spring,Duplex,2,2,1951,,Triple,3158,9810,Finished,1,2071581.42
Edmonds,2009,Summer,House,3,2,1996,,None,1530,7219,Finished,1,2975011.45
Edmonds,2009,Fall,Condo,2,1,2022,,Triple,3186,3536,Not Finished,0,857857.44
Edmonds,2009,Winter,Triplex,3,3,2008,2018.0,None,1324,3359,Not Finished,0,3479652.566
Edmonds,2010,Spring,House,4,3,2012,,Triple,2152,3213,Finished,0,1327268.49
Edmonds,2010,Summer,Duplex,5,2,1997,2018.0,Single,854,7054,Finished,1,2058076.23
Edmonds,2010,Fall,Condo,2,3,1979,1991.0,Triple,665,5527,Not Finished,0,1044098.74
Edmonds,2010,Winter,House,2,3,2004,2020.0,Triple,4077,4093,Not Finished,1,4092195.64
Edmonds,2011,Spring,House,3,1,1983,,None,3899,2730,Finished,1,4500081.75
Edmonds,2011,Summer,Triplex,5,1,2002,,Double,4971,5738,Not Finished,1,1418748.64
Edmonds,2011,Fall,Triplex,5,3,2020,,None,892,4762,Not Finished,2,2067628.52
Edmonds,2011,Winter,House,3,2,1954,2007.0,Single,4846,4948,Finished,2,1311153.7
Edmonds,2012,Spring,Duplex,2,2,1989,,Single,4446,8254,Not Finished,2,3242670.78
Edmonds,2012,Summer,Triplex,4,1,2011,,None,2404,5309,Finished,2,1459112.68
Edmonds,2012,Fall,House,4,1,1956,,None,4125,5291,Finished,2,2362639.41
Edmonds,2012,Winter,Duplex,1,1,1980,2009.0,Single,4078,8565,Finished,0,1492790.09
Edmonds,2013,Spring,Condo,5,3,2008,,Triple,1587,2671,Finished,2,1194310.6
Edmonds,2013,Summer,Condo,1,3,2003,2019.0,Double,4209,5003,Finished,0,1753044.19
Edmonds,2013,Fall,Condo,3,1,2004,,Double,2107,3232,Not Finished,1,810777.87
Edmonds,2013,Winter,Duplex,4,3,1970,1995.0,Double,902,2291,Finished,1,2266900.41
Edmonds,2014,Spring,Townhouse,1,3,2020,,None,4591,9867,Finished,1,2692761.43
Edmonds,2014,Summer,House,4,3,1999,2020.0,None,2100,7981,Finished,1,4847032.38
Edmonds,2014,Fall,Triplex,3,1,2011,,None,3406,5338,Not Finished,0,1093806.03
Edmonds,2014,Winter,House,1,3,1996,2008.0,Triple,4779,7313,Finished,0,2511652.58
Edmonds,2015,Spring,Triplex,4,3,2015,,Triple,4807,6007,Not Finished,2,2541834.04
Edmonds,2015,Summer,House,3,3,1960,,None,3120,9622,Not Finished,2,4617152.12
Edmonds,2015,Fall,Triplex,3,3,1952,,Double,1537,6071,Not Finished,2,3531419.81
Edmonds,2015,Winter,Duplex,3,1,2005,,None,3842,6345,Finished,2,2241886.33
Edmonds,2016,Spring,Townhouse,1,3,1999,,None,4593,6358,Not Finished,2,2461541.92
Edmonds,2016,Summer,Townhouse,2,2,1984,2019.0,Double,3983,7519,Not Finished,2,983296.57
Edmonds,2016,Fall,Triplex,3,1,2020,,Single,3603,9125,Not Finished,1,2064333.02
Edmonds,2016,Winter,House,4,2,2004,2021.0,Single,3291,2805,Not Finished,2,5286263.87
Edmonds,2017,Spring,Townhouse,3,3,1975,,None,1354,9731,Not Finished,0,1632609.07
Edmonds,2017,Summer,Triplex,5,3,2001,,Single,2553,4922,Not Finished,0,3002689.66
Edmonds,2017,Fall,Townhouse,1,2,1996,2023.0,Triple,1059,4999,Finished,0,1567660.18
Edmonds,2017,Winter,House,5,3,1954,,None,736,2533,Not Finished,0,5123390.01
Edmonds,2018,Spring,Duplex,1,2,1962,2021.0,Double,4177,3196,Finished,1,2099942.43
Edmonds,2018,Summer,Townhouse,2,2,2018,,Single,3567,4552,Finished,2,1271365.89
Edmonds,2018,Fall,Duplex,1,1,1969,,None,801,6828,Finished,1,2085878.1
Edmonds,2018,Winter,House,4,3,1981,1994.0,Double,2118,7008,Finished,2,1388853.32
Edmonds,2019,Spring,Townhouse,1,3,2019,,None,2611,4238,Not Finished,1,2118273.99
Edmonds,2019,Summer,Duplex,3,1,2017,,Single,1282,1932,Not Finished,0,3739994.7
Edmonds,2019,Fall,Condo,4,2,1955,,Single,4372,6135,Not Finished,0,2039259.85
Edmonds,2019,Winter,House,3,1,1964,1991.0,None,4861,5984,Finished,1,4464363.59
Edmonds,2020,Spring,Townhouse,3,2,2017,,Double,3779,9295,Not Finished,1,1123244.82
Edmonds,2020,Summer,Townhouse,1,1,1950,2016.0,Triple,3306,6253,Finished,2,1512973.48
Edmonds,2020,Fall,Duplex,5,2,2001,2020.0,Double,2880,6838,Not Finished,2,3466152.42
Edmonds,2020,Winter,Townhouse,3,2,1977,,Single,2857,1023,Finished,2,2377288.128
Edmonds,2021,Spring,Triplex,4,3,1996,,Single,3432,6914,Not Finished,0,4392769.356
Edmonds,2021,Summer,Triplex,4,3,1999,,Double,731,8068,Finished,1,4099083.408
Edmonds,2021,Fall,Duplex,3,3,2014,,Double,538,1727,Not Finished,1,5559216.1559999995
Edmonds,2021,Winter,Triplex,1,3,1961,,Single,4030,5419,Not Finished,2,3178318.272
Edmonds,2022,Spring,Triplex,1,3,1991,,Double,997,3751,Finished,2,2413076.9291999997
Edmonds,2022,Summer,Condo,2,3,1968,1987.0,Double,2012,7600,Not Finished,1,2648036.2079999996
Edmonds,2022,Fall,Townhouse,4,1,2011,2023.0,Single,2516,9886,Finished,0,3980234.38
Edmonds,2022,Winter,Duplex,3,2,1974,,Double,3626,4482,Finished,1,1545581.39
Edmonds,2023,Spring,House,4,1,1983,2016.0,None,2859,5903,Finished,2,5958425.75
Edmonds,2023,Summer,Duplex,2,3,1975,,Double,3986,7216,Not Finished,0,2676827.12
Edmonds,2023,Fall,Triplex,3,3,1985,,None,3090,5443,Finished,0,1979062.97
Edmonds,2023,Winter,Townhouse,4,3,1960,,Triple,516,3651,Not Finished,2,2636524.27
Steveston,2004,Spring,House,2,1,2010,,None,3580,7496,Not Finished,2,754578.06
Steveston,2004,Summer,Duplex,3,3,2002,2017.0,None,4561,2006,Not Finished,2,1131587.5
Steveston,2004,Fall,Triplex,1,3,1980,,None,2753,1380,Not Finished,2,2450789.81
Steveston,2004,Winter,Townhouse,4,1,2018,,Double,1059,5336,Not Finished,2,1280907.72
Steveston,2005,Spring,Condo,2,2,1965,2002.0,Triple,2106,3840,Finished,2,710167.46
Steveston,2005,Summer,Condo,2,1,1969,1988.0,Double,3588,5292,Finished,2,1407502.928
Steveston,2005,Fall,Triplex,4,2,1960,,Single,562,3148,Finished,1,1063515.7
Steveston,2005,Winter,Condo,5,2,1985,,Double,3004,5897,Not Finished,1,1180623.18
Steveston,2006,Spring,Condo,3,2,1977,2008.0,None,3146,5455,Not Finished,0,659688.3
Steveston,2006,Summer,Condo,5,2,2001,2018.0,Single,782,4025,Not Finished,2,850354.58
Steveston,2006,Fall,Duplex,4,3,2001,,None,4470,2342,Not Finished,1,1586892.69
Steveston,2006,Winter,Duplex,5,3,1974,,Triple,797,5397,Finished,0,1567204.98
Steveston,2007,Spring,Townhouse,1,2,1976,1999.0,None,1081,3904,Finished,2,1727939.1
Steveston,2007,Summer,Duplex,1,3,2022,,None,1802,4530,Finished,1,1524418.72
Steveston,2007,Fall,Duplex,1,2,2015,,None,3435,3766,Not Finished,0,1493313.57
Steveston,2007,Winter,House,1,3,1955,,Double,1182,2971,Not Finished,2,1857840.75
Steveston,2008,Spring,Condo,4,3,1967,1982.0,Double,4423,4653,Not Finished,0,422953.47
Steveston,2008,Summer,Triplex,4,2,1974,2006.0,Triple,731,7562,Not Finished,2,2283370.42
Steveston,2008,Fall,Duplex,1,3,1993,,Single,4153,8263,Finished,0,2055227.8
Steveston,2008,Winter,Condo,3,3,1951,1981.0,None,2160,5634,Finished,0,1220787.76
Steveston,2009,Spring,Condo,4,2,1988,,Triple,4175,2612,Finished,2,1472988.23
Steveston,2009,Summer,Triplex,3,2,1969,2019.0,Triple,4825,1276,Not Finished,2,2633182.76
Steveston,2009,Fall,House,5,2,2016,,None,1303,2744,Not Finished,1,2028359.95
Steveston,2009,Winter,Townhouse,1,3,1979,1998.0,Single,2831,8837,Finished,1,1810351.03
Steveston,2010,Spring,House,2,3,1974,,Single,1842,9847,Finished,2,2683673.31
Steveston,2010,Summer,House,3,2,2007,,Single,3720,7957,Finished,2,1772615.29
Steveston,2010,Fall,Triplex,2,3,1959,2018.0,Double,4552,1525,Finished,2,2006755.4
Steveston,2010,Winter,Townhouse,1,3,1961,,Double,4147,5187,Not Finished,2,2312728.36
Steveston,2011,Spring,Duplex,2,3,2002,2018.0,Single,3224,8622,Finished,0,2999425.06
Steveston,2011,Summer,Condo,2,3,2008,2022.0,Single,1692,2692,Finished,2,801360.5469999999
Steveston,2011,Fall,Duplex,2,2,1972,2001.0,Triple,4647,8523,Not Finished,2,2619581.55
Steveston,2011,Winter,Duplex,1,2,1967,,Double,2439,5564,Not Finished,2,2447786.19
Steveston,2012,Spring,Duplex,3,3,2007,2020.0,Triple,1107,2879,Not Finished,1,2882786.11
Steveston,2012,Summer,House,4,2,1985,2013.0,Double,4895,1163,Not Finished,1,3532294.11
Steveston,2012,Fall,Townhouse,4,2,1976,,Single,916,7311,Finished,1,2444732.78
Steveston,2012,Winter,Townhouse,5,3,1984,2012.0,Single,741,2619,Not Finished,0,2044372.87
Steveston,2013,Spring,Duplex,5,3,2011,,Triple,3279,9352,Not Finished,0,1475665.69
Steveston,2013,Summer,Townhouse,3,3,1988,,Double,3801,8490,Finished,0,2116764.63
Steveston,2013,Fall,Duplex,3,1,2023,,None,1260,3709,Finished,2,2629132.88
Steveston,2013,Winter,Condo,5,1,1956,2001.0,None,991,8695,Not Finished,0,761103.25
Steveston,2014,Spring,Townhouse,2,1,1980,,Double,4400,4403,Finished,2,2062400.21
Steveston,2014,Summer,Duplex,2,3,1959,,Triple,2831,2239,Finished,0,3645936.81
Steveston,2014,Fall,Duplex,4,1,1977,2016.0,None,752,1192,Not Finished,0,1632205.97
Steveston,2014,Winter,Townhouse,3,1,2021,,Double,4459,8215,Finished,0,2738005.04
Steveston,2015,Spring,Townhouse,1,1,2011,2022.0,None,4264,7718,Finished,2,801237.7
Steveston,2015,Summer,House,4,2,2017,,Single,1051,8692,Finished,1,1136088.338
Steveston,2015,Fall,Condo,3,2,1985,,Single,813,3619,Not Finished,0,1643797.8310000002
Steveston,2015,Winter,Condo,4,1,2010,,Double,3285,9283,Not Finished,2,663071.8
Steveston,2016,Spring,Condo,1,1,1986,2023.0,None,3270,3628,Finished,2,1888487.82
Steveston,2016,Summer,Townhouse,3,3,1983,,Triple,3758,5390,Finished,1,2203889.15
Steveston,2016,Fall,Condo,2,1,2022,,None,1769,8599,Not Finished,2,1485628.02
Steveston,2016,Winter,Townhouse,2,3,2006,,None,2166,7140,Not Finished,2,2150562.68
Steveston,2017,Spring,Condo,4,1,2019,,None,4815,2977,Not Finished,0,1373401.9
Steveston,2017,Summer,Townhouse,2,3,2012,,Double,4466,9988,Not Finished,0,1246304.27
Steveston,2017,Fall,Triplex,4,1,1973,2002.0,Single,4187,4024,Finished,0,2594011.67
Steveston,2017,Winter,House,5,3,2019,,None,4662,7307,Finished,2,5260026.07
Steveston,2018,Spring,Duplex,4,3,2021,,None,3308,1209,Finished,1,3054681.61
Steveston,2018,Summer,House,3,2,2007,,Double,3737,7952,Finished,1,3908738.02
Steveston,2018,Fall,House,2,2,1980,,Triple,2402,1354,Finished,0,4852332.42
Steveston,2018,Winter,Townhouse,2,2,1987,,None,4551,6768,Not Finished,1,1418802.25
Steveston,2019,Spring,House,2,2,1973,,Triple,1778,5454,Not Finished,2,3371284.76
Steveston,2019,Summer,Triplex,1,2,1961,2022.0,None,2037,2899,Finished,1,1891603.98
Steveston,2019,Fall,Condo,3,3,1967,2013.0,Triple,4322,1733,Not Finished,0,565462.3
Steveston,2019,Winter,Townhouse,4,2,2020,,Triple,2372,9601,Finished,1,2290287.88
Steveston,2020,Spring,House,3,3,2000,2019.0,Double,834,3431,Not Finished,1,4584216.8
Steveston,2020,Summer,Condo,2,2,1997,2017.0,Triple,2683,3729,Finished,1,1510634.65
